#,false,QR,Unique Code,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok,Street,Landmark,House Number,Building Name,Floor,Unit Number,Date Added,Date Modified,Delete,source_file
1449,False,,2403000605,125.5556863,10.3272574,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1450,False,,2403000606,125.5557084,10.3272228,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1451,False,,2403000607,125.55582731,10.32676313,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1452,False,,2403000608,125.5560634,10.3263546,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1453,False,,2403000609,125.5562487,10.3265363,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1454,False,,2403000610,125.5562631,10.3265293,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1455,False,,2403000611,125.5562762,10.3265224,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1456,False,,2403000612,125.5562756,10.3265255,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1457,False,,2403000613,125.5562724,10.3265019,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1458,False,,2403000614,125.5562743,10.3265107,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1459,False,,2403000615,125.5563007,10.3264501,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1460,False,,2403000617,125.5563442,10.3264695,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1461,False,,2403000618,125.5564954,10.3262453,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1462,False,,2403000619,125.556445,10.326273,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1463,False,,2403000620,125.5565579,10.3260385,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1464,False,,2403000621,125.5566108,10.3259309,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1465,False,,2403000622,125.5563812,10.3281179,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1466,False,,2403000623,125.5566081,10.3259137,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1467,False,,2403000624,125.55608141,10.32609293,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1468,False,,2403000626,125.5566176,10.3259366,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1469,False,,2403000627,125.5565375,10.3260861,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1470,False,,2403000628,125.5565197,10.3261461,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1471,False,,2403000629,125.5564728,10.326251,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1472,False,,2403000630,125.5563084,10.3266955,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1473,False,,2403000686,125.5593153,10.3208761,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1474,False,,2403000687,125.5594185,10.3208271,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1475,False,,2403000688,125.5593972,10.3206627,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1476,False,,2403000689,125.5593418,10.3208703,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1477,False,,2403000690,125.5596223,10.3207415,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1478,False,,2403000691,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1479,False,,2403000692,125.5590979,10.3216374,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1480,False,,2403000693,125.5593973,10.3205641,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1481,False,,2403000694,125.5593733,10.3204527,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1482,False,,2403000695,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1483,False,,2403000696,125.559459,10.3200199,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1484,False,,2403000697,125.5594779,10.3207295,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1485,False,,2403000698,125.5596159,10.3208201,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1486,False,,2403000699,125.5596008,10.320838,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1487,False,,2403000700,125.5593852,10.3206463,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1488,False,,2403000701,125.5593159,10.3208736,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1489,False,,2403000702,125.5593215,10.320875,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1490,False,,2403000705,125.5595755,10.3206397,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1491,False,,2403000706,125.5596929,10.3207162,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1492,False,,2403000707,125.5596929,10.3207162,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1493,False,,2403000708,125.559454,10.3203888,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1494,False,,2403000709,125.5594629,10.3205423,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1495,False,,2403000710,125.5594682,10.3205421,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1496,False,,2403000711,125.5594646,10.3205415,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1497,False,,2403000712,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1498,False,,2403000713,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1499,False,,2403000714,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1500,False,,2403000715,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (14).xls
1501,False,,2403000716,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1502,False,,2403000717,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1503,False,,2403000718,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1504,False,,2403000719,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,Not interview,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1505,False,,2403000720,125.5594571,10.3205362,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,Not,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1506,False,,2403000721,125.5596924,10.3206961,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1507,False,,2403000722,125.5594662,10.3204863,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1508,False,,2403000723,125.559221,10.3203102,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1509,False,,2403000724,125.5594251,10.3204162,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Mar 13, 2024","Dec 05, 2025",,download (15).xls
1510,False,,2403000725,125.5594668,10.3205234,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1511,False,,2403000726,125.5594677,10.3205421,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1512,False,,2403000727,125.559413,10.3205126,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1513,False,,2403000728,125.5594613,10.3205323,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1514,False,,2403000729,125.5594064,10.3205273,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1515,False,,2403000730,125.5594553,10.3205354,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1516,False,,2403000732,125.5594699,10.3205363,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1517,False,,2403000733,125.5593464,10.320484,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1518,False,,2403000735,125.5598152,10.3207706,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1519,False,,2403000736,125.5594281,10.3205329,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1520,False,,2403000737,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1521,False,,2403000738,125.559107,10.3204034,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1522,False,,2403000739,125.5591079,10.3204081,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1523,False,,2403000742,125.5592293,10.3203175,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1524,False,,2403000743,125.5593003,10.3203454,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1525,False,,2403000744,125.559328,10.3203686,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1526,False,,2403000746,125.559462,10.3200275,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1527,False,,2403000747,125.5594411,10.3200991,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1528,False,,2403000748,125.5594498,10.3200991,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1529,False,,2403000749,125.559422,10.3200432,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1530,False,,2403000752,125.5594218,10.321248,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1531,False,,2403000753,125.5594259,10.3212519,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,Reyes St,Blue Gate,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1532,False,,2403000756,125.5591071,10.3204026,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1533,False,,2403000757,125.5594273,10.3212486,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1534,False,,2403000758,125.5594098,10.3212883,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1535,False,,2403000759,125.5590436,10.3216127,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1536,False,,2403000760,125.5519471,10.30773,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1537,False,,2403000763,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1538,False,,2403000764,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1539,False,,2403000765,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1540,False,,2403000767,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1541,False,,2403000768,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1542,False,,2403000769,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1543,False,,2403000770,125.5645867,10.3134417,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1544,False,,2403000772,125.5635267,10.3133833,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1545,False,,2403000773,125.55940323483355,10.320658924780574,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1,,,,,,,"Mar 13, 2024","Aug 14, 2024",,download (15).xls
1546,False,,2403000774,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6,,,,,,,"Mar 13, 2024","Dec 03, 2025",,download (15).xls
1547,False,,2403000866,125.5594592,10.3200161,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1548,False,,2403000867,125.5594775,10.3200282,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,aguinaldo st.,sta.cruz elementary,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1549,False,,2403000869,125.5582494,10.3196381,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 24, 2024",,download (15).xls
1550,False,,2403000870,125.5582572,10.3196337,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1551,False,,2403000871,125.5582314,10.3196234,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1552,False,,2403000872,125.5582523,10.3196354,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 24, 2024",,download (15).xls
1553,False,,2403000873,125.5582441,10.3196343,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1554,False,,2403000874,125.5581873,10.3195915,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1555,False,,2403000875,125.5581885,10.3195986,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1556,False,,2403000876,125.5581832,10.3195943,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1557,False,,2403000877,125.5582529,10.3196403,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1558,False,,2403000878,125.5579804,10.319524,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1559,False,,2403000879,125.5581744,10.3195899,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1560,False,,2403000880,125.5582486,10.3196371,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1561,False,,2403000881,125.5582329,10.319625,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1562,False,,2403000883,125.5570915,10.3192293,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1563,False,,2403000884,125.557015,10.3192448,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1564,False,,2403000885,125.5582441,10.3196385,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1565,False,,2403000886,125.557177,10.3193083,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1566,False,,2403000887,125.5570212,10.3190865,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1567,False,,2403000888,125.5570376,10.3191268,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1568,False,,2403000889,125.5570325,10.3191287,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1569,False,,2403000890,125.557039,10.3191914,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1570,False,,2403000891,125.557032,10.3192253,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1571,False,,2403000892,125.56294519279776,10.309038862010029,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Oct 23, 2024",,download (15).xls
1572,False,,2403000893,125.5570606,10.3192131,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1573,False,,2403000894,125.5570501,10.3192158,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1574,False,,2403000895,125.5570534,10.3191983,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1575,False,,2403000896,125.5570315,10.3192158,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 24, 2024",,download (15).xls
1576,False,,2403000897,125.5570543,10.3192145,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1577,False,,2403000898,125.558051,10.3196868,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1578,False,,2403000899,125.5570583,10.319199,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1579,False,,2403000900,125.5570119,10.3192363,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1580,False,,2403000901,125.5570324,10.3192314,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1581,False,,2403000902,125.5570557,10.3192148,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1582,False,,2403000903,125.5570355,10.3190832,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1583,False,,2403000904,125.5570226,10.3190927,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1584,False,,2403000905,125.5582479,10.3192489,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1585,False,,2403000906,125.5570469,10.3192143,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1586,False,,2403000907,125.5570489,10.31921,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1587,False,,2403000908,125.557058,10.319195,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1588,False,,2403000909,125.5580238,10.3192416,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1589,False,,2403000910,125.557129,10.3191031,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1590,False,,2403000911,125.5570392,10.3192177,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
1591,False,,2403000912,125.5570457,10.3191793,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3,,,,,,,"Mar 13, 2024","Mar 13, 2024",,download (15).xls
